CustomerId,Timestamp,Action,ProductId,Count
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:17.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:20.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:22.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,7
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:27.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,7
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:31.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,7
B16D8D13BB523692BBE68B2390E5D14C,"Jun 22, 2022 @ 23:44:40.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
B16D8D13BB523692BBE68B2390E5D14C,"Jun 22, 2022 @ 23:44:41.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
B16D8D13BB523692BBE68B2390E5D14C,"Jun 22, 2022 @ 23:44:43.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
B16D8D13BB523692BBE68B2390E5D14C,"Jun 22, 2022 @ 23:44:46.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
2B79E880D8C8B29BC4035565CA532AEA,"Jun 16, 2022 @ 23:40:44.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,7
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:28:04.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,7
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:04.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:10.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:28:35.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:30:11.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:14.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,6
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:19.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,6
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:15.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:21.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:24.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
AAD0A0C4FA4D6434DF041B050C7FD290,"Jun 29, 2022 @ 23:52:25.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,6
2B79E880D8C8B29BC4035565CA532AEA,"Jun 16, 2022 @ 23:40:46.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,6
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:27:56.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,6
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:27:59.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,6
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:28:00.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,6
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:28:01.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,6
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:28:03.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,6
A15269883E70CA014251A1882B7476D5,"Jun 17, 2022 @ 23:45:13.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,6
A15269883E70CA014251A1882B7476D5,"Jun 17, 2022 @ 23:45:15.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,6
A15269883E70CA014251A1882B7476D5,"Jun 17, 2022 @ 23:45:17.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,6
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:02.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,5
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:28:09.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,5
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:26:38.000",PRODUCT_VIEW,2161F6A130CF78D6EF08211FD2DF0CAD,5
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:09.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,5
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:16.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,5
CF75A393BE2475DA27DB1E7284E300F1,"Jun 16, 2022 @ 23:52:18.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,5
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:41:38.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,5
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:27:57.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,5
2946CEB7B2F9ACCC5714E4212986BD10,"Jul 13, 2022 @ 23:27:58.000",PRODUCT_VIEW,C61EF3CE31DEE69B5BBFCBA99797FE4B,5
6F54F56BE44C039042BA23AA6DF61FA8,"Jun 29, 2022 @ 23:51:21.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,5
A15269883E70CA014251A1882B7476D5,"Jun 17, 2022 @ 23:45:14.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,5
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:02.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:37.000",PRODUCT_VIEW,2161F6A130CF78D6EF08211FD2DF0CAD,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:41:42.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:41:43.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:42:39.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:42:53.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:43:09.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:43:23.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6B017BCD5A382404F00CAF5746BFEDC2,"Jun 29, 2022 @ 23:43:36.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
D2D3EE665CCB7EB7FFA9B6F36FECB5CB,"Jul 5, 2022 @ 23:33:13.000",PRODUCT_VIEW,VIMA51E2F8C200243E585B36A54F368AFEA,4
8E2E5F5DF6CD2867B98464DA7C40A125,"Jun 26, 2022 @ 23:31:03.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,4
6F54F56BE44C039042BA23AA6DF61FA8,"Jun 29, 2022 @ 23:51:16.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
6F54F56BE44C039042BA23AA6DF61FA8,"Jun 29, 2022 @ 23:51:22.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,4
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:04.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,3
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:10.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,3
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:28:35.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,3
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:30:11.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,3
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:28:09.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,3
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:28.000",PRODUCT_VIEW,DOVEF828ACBE92674F02B4DFCD48AD4D6B93,3
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:33.000",PRODUCT_VIEW,2161F6A130CF78D6EF08211FD2DF0CAD,3
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:26:03.000",PRODUCT_VIEW,7A5EBF1803248ADFCA24D8FDEE1AC85B,3
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:31.000",PRODUCT_VIEW,7A5EBF1803248ADFCA24D8FDEE1AC85B,3
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:32.000",PRODUCT_VIEW,7A5EBF1803248ADFCA24D8FDEE1AC85B,3
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:35.000",PRODUCT_VIEW,2161F6A130CF78D6EF08211FD2DF0CAD,3
764B2CAD8D6B726FC84B7C4D492E4E9B,"Jul 26, 2022 @ 23:37:21.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,3
764B2CAD8D6B726FC84B7C4D492E4E9B,"Jul 26, 2022 @ 23:34:34.000",PRODUCT_VIEW,F99E1929A5DF0A0682F098CFE42D13C4,3
5BDA023E866FE224A907412E56E42FA9,"Jun 19, 2022 @ 23:50:22.000",PRODUCT_VIEW,DOVEED53B20B71134C3EA624873615772EAD,3
D2D3EE665CCB7EB7FFA9B6F36FECB5CB,"Jul 5, 2022 @ 23:33:17.000",PRODUCT_VIEW,VIM39F540A6E87440CD8ADB553A758A5822,3
D2D3EE665CCB7EB7FFA9B6F36FECB5CB,"Jul 5, 2022 @ 23:33:21.000",PRODUCT_VIEW,VIM39F540A6E87440CD8ADB553A758A5822,3
D2D3EE665CCB7EB7FFA9B6F36FECB5CB,"Jul 5, 2022 @ 23:33:28.000",PRODUCT_VIEW,VIM39F540A6E87440CD8ADB553A758A5822,3
5F877E12DF9F88BDBD79C8FE1DBE47F2,"Jul 5, 2022 @ 23:58:30.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,3
5F877E12DF9F88BDBD79C8FE1DBE47F2,"Jul 5, 2022 @ 23:58:33.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,3
5F877E12DF9F88BDBD79C8FE1DBE47F2,"Jul 5, 2022 @ 23:58:36.000",PRODUCT_VIEW,F39C985BB1F28CE1CCEA39E9EB316D2E,3
281DBA92B2C5501CBBB5B6B51B375DE6,"Jun 17, 2022 @ 23:51:54.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,3
C66AD0358DD59F25DCDB48EB25078EDE,"Jun 29, 2022 @ 23:58:01.000",PRODUCT_VIEW,E9ADD19DECDB3B3F0C4AC4DCEBAC59CE,3
A0595BEE192806D23AE90F9DB6E7C650,"Jun 29, 2022 @ 23:27:08.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:23.000",PRODUCT_VIEW,DOVEF828ACBE92674F02B4DFCD48AD4D6B93,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:24.000",PRODUCT_VIEW,DOVEF828ACBE92674F02B4DFCD48AD4D6B93,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:25.000",PRODUCT_VIEW,DOVEF828ACBE92674F02B4DFCD48AD4D6B93,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:26.000",PRODUCT_VIEW,DOVEFE25A50924AF4EFEA0040712CCA7DED9,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:27.000",PRODUCT_VIEW,DOVEF828ACBE92674F02B4DFCD48AD4D6B93,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:29.000",PRODUCT_VIEW,DOVEFE25A50924AF4EFEA0040712CCA7DED9,2
DF6E04EB3E3EA148B61D1548DECF4715,"Jun 19, 2022 @ 23:17:30.000",PRODUCT_VIEW,DOVEF828ACBE92674F02B4DFCD48AD4D6B93,2
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:33.000",PRODUCT_VIEW,7A5EBF1803248ADFCA24D8FDEE1AC85B,2
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:26:03.000",PRODUCT_VIEW,2161F6A130CF78D6EF08211FD2DF0CAD,2
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:34.000",PRODUCT_VIEW,2161F6A130CF78D6EF08211FD2DF0CAD,2
6454E6079C1FD81BCF372967A3B411F0,"Aug 11, 2022 @ 23:25:34.000",PRODUCT_VIEW,7A5EBF1803248ADFCA24D8FDEE1AC85B,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:42.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:45.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:46.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:49.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:51.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:52.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:54.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CD0234E37DC6D814DAAD12A0563E3AAE,"Jun 29, 2022 @ 23:23:57.000",PRODUCT_VIEW,6AE2E4485CBB681E30B98BC058399835,2
CF028CB8C785983B0271B85C9A7D49A2,"Aug 21, 2022 @ 23:53:28.000",PRODUCT_VIEW,REDL5D1DB623B6F343219AC6E7B5CC26CCB6,2
CF028CB8C785983B0271B85C9A7D49A2,"Aug 21, 2022 @ 23:53:28.000",PRODUCT_VIEW,REDLB7098DBE9E9B42399E1D52B29189C949,2
CF028CB8C785983B0271B85C9A7D49A2,"Aug 21, 2022 @ 23:53:28.000",PRODUCT_VIEW,REDLFA94D0CF1B8F4CD4AB8ACAE20BABB1E1,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:54:50.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:54:57.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:54:59.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:55:09.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:55:11.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:55:22.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:55:27.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
1AA9E103939166549B40C474DD605DBA,"Aug 11, 2022 @ 23:55:36.000",PRODUCT_VIEW,21ADBE09774264883C3BDA9A33F9128B,2
764B2CAD8D6B726FC84B7C4D492E4E9B,"Jul 26, 2022 @ 23:37:20.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
764B2CAD8D6B726FC84B7C4D492E4E9B,"Jul 26, 2022 @ 23:33:26.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:58:14.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:58:21.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:58:23.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:58:25.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:58:28.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:58:54.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:59:02.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
9E8640A2E499904DC85A8340DA49A72E,"Jul 2, 2022 @ 23:59:05.000",PRODUCT_VIEW,44541720D71AFE8325AD08EA095FEEC9,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:22.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:23.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:24.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:25.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:26.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:27.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:28.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
B0B5B0AACCAC5E1F2FF03B8AB9753C78,"Jun 18, 2022 @ 23:59:29.000",PRODUCT_VIEW,EF5EBF0D6F94F30EE5EF827C912AA6E2,2
5BDA023E866FE224A907412E56E42FA9,"Jun 19, 2022 @ 23:50:22.000",PRODUCT_VIEW,DOVE1B983C4CA6B841639CC11F2D7F646ABB,2
5BDA023E866FE224A907412E56E42FA9,"Jun 19, 2022 @ 23:50:22.000",PRODUCT_VIEW,DOVE5A8FE31710C74A45B9D82B79A7D26F85,2
5BDA023E866FE224A907412E56E42FA9,"Jun 19, 2022 @ 23:50:22.000",PRODUCT_VIEW,DOVE5DF77978B106489EB0337252609195ED,2
5BDA023E866FE224A907412E56E42FA9,"Jun 19, 2022 @ 23:50:22.000",PRODUCT_VIEW,DOVE90449F1BA2854B38AB621547ED0B6CB4,2
5BDA023E866FE224A907412E56E42FA9,"Jun 19, 2022 @ 23:50:21.000",PRODUCT_VIEW,DOVECC843BBFCED9420887BEE2B314C81A0A,2
